age,weekly_hrs,educ,fam_income,num_in_house,num_child,sex,marital,race,state,citizen,worker_class,industry,occupation,faminc_50,ismarried
57,40,45,16,2,0,1,1,1,34,4,3,40,8,1,1
57,40,46,16,2,0,2,1,1,36,4,3,40,8,1,1
62,40,46,16,2,0,1,1,1,36,4,3,40,8,1,1
71,40,46,15,5,0,1,1,1,36,4,3,41,10,1,1
34,40,43,14,1,0,1,6,6,48,5,3,40,8,1,0
66,30,40,4,1,0,2,4,6,20,5,3,40,14,0,0
32,40,39,16,10,2,1,1,5,15,5,3,44,14,1,1
48,30,39,13,3,1,2,1,4,12,5,3,40,13,1,1
47,40,39,10,2,1,1,2,4,32,5,3,22,10,0,1
26,40,39,14,3,0,1,6,4,48,5,3,41,11,1,0
27,32,41,16,5,0,2,6,4,6,5,3,48,15,1,0
32,40,42,15,3,1,1,1,4,6,5,3,51,3,1,1
28,45,43,14,3,0,2,1,4,48,5,3,41,10,1,1
39,40,43,16,3,1,2,1,4,36,5,3,23,4,1,1
64,14,43,3,2,0,2,6,4,6,5,3,51,15,0,0
57,40,44,11,2,0,2,4,4,6,5,3,40,8,0,0
37,40,44,11,2,0,2,6,4,2,5,3,40,5,0,0
55,32,46,16,3,1,2,1,4,6,5,3,41,10,1,1
38,12,39,10,7,3,1,1,3,37,5,3,51,1,0,1
54,12,39,10,7,0,1,6,3,37,5,3,51,1,0,0
45,40,40,5,1,0,2,6,3,40,5,3,40,8,0,0
44,40,32,7,10,6,2,1,2,51,5,3,40,14,0,1
18,20,37,4,4,0,1,6,2,25,5,3,34,20,0,0
41,30,39,11,7,4,2,1,2,6,5,3,51,15,0,1
48,30,39,11,4,2,1,1,2,25,5,3,23,22,0,1
56,40,39,11,3,0,2,1,2,12,5,3,41,14,0,1
44,40,39,14,2,0,1,6,2,33,5,3,42,11,1,0
44,48,40,14,5,2,2,1,2,11,5,3,51,12,1,1
28,40,40,11,3,0,2,6,2,12,5,3,41,15,0,0
47,40,40,11,3,0,2,6,2,36,5,3,40,8,0,0
43,40,42,15,4,2,1,1,2,36,5,3,43,6,1,1
72,20,43,7,1,0,1,4,2,5,5,3,51,22,0,0
32,40,44,13,2,0,2,1,2,12,5,3,51,17,1,1
35,40,44,16,6,2,2,1,2,24,5,3,41,1,1,1
51,40,44,15,3,0,2,1,2,36,5,3,40,8,1,1
60,35,31,6,2,0,2,1,1,48,5,3,40,13,0,1
52,40,33,9,3,1,1,1,1,16,5,3,51,12,0,1
52,40,33,13,4,1,1,1,1,48,5,3,40,14,1,1
45,40,35,11,4,1,2,1,1,6,5,3,51,13,0,1
50,50,35,14,5,2,1,1,1,16,5,3,51,22,1,1
48,25,36,12,4,0,2,1,1,36,5,3,40,13,1,1
30,37,37,10,3,0,1,6,1,36,5,3,41,14,0,0
30,8,38,8,2,0,2,1,1,6,5,3,40,13,0,1
26,40,39,10,6,0,1,1,1,25,5,3,39,22,0,1
32,40,39,12,4,2,2,1,1,6,5,3,40,14,1,1
34,30,39,9,3,1,1,1,1,25,5,3,40,13,0,1
46,40,39,11,4,0,1,1,1,12,5,3,40,14,0,1
50,16,39,11,4,0,2,1,1,6,5,3,43,15,0,1
50,40,39,14,5,3,1,1,1,6,5,3,40,22,1,1
62,40,39,9,1,0,2,4,1,48,5,3,40,17,0,0
21,38,39,12,5,0,2,6,1,2,5,3,40,8,1,0
24,40,39,14,4,0,2,6,1,48,5,3,51,6,1,0
34,40,39,7,1,0,2,6,1,12,5,3,40,15,0,0
34,40,39,8,3,0,2,6,1,36,5,3,23,15,0,0
35,30,40,9,3,1,2,1,1,6,5,3,40,22,0,1
36,40,40,16,3,1,1,1,1,6,5,3,40,14,1,1
59,15,40,16,3,0,2,1,1,48,5,3,40,12,1,1
38,50,40,13,3,0,1,4,1,12,5,3,42,10,1,0
20,40,40,15,5,0,1,6,1,12,5,3,40,6,1,0
65,99,41,4,2,0,2,1,1,6,5,3,51,15,0,1
44,40,42,11,4,0,2,1,1,12,5,3,40,14,0,1
22,24,42,11,5,0,2,6,1,4,5,3,42,15,0,0
37,40,43,8,4,2,1,1,1,48,5,3,40,2,0,1
39,40,43,8,4,2,2,1,1,48,5,3,40,2,0,1
40,40,43,14,4,2,1,1,1,46,5,3,40,8,1,1
40,40,43,14,4,1,2,1,1,51,5,3,40,8,1,1
43,40,43,14,4,2,2,1,1,46,5,3,40,8,1,1
51,40,43,13,3,1,2,1,1,35,5,3,40,8,1,1
61,40,43,15,3,0,1,1,1,6,5,3,24,3,1,1
33,40,43,15,4,3,2,4,1,48,5,3,40,8,1,0
41,3,43,2,2,1,2,5,1,21,5,3,40,9,0,0
28,40,43,9,3,0,2,6,1,17,5,3,40,8,0,0
29,40,43,15,2,0,2,6,1,36,5,3,40,8,1,0
35,40,44,16,4,2,2,1,1,31,5,3,40,8,1,1
38,40,44,15,6,4,1,1,1,56,5,3,40,8,1,1
45,10,44,13,6,3,2,1,1,56,5,3,40,15,1,1
31,40,44,15,4,2,1,6,1,48,5,3,40,8,1,0
59,35,45,16,2,0,2,1,1,53,5,3,51,6,1,1
66,50,45,14,2,0,2,1,1,12,5,3,40,8,1,1
29,40,45,11,3,0,2,6,1,6,5,3,51,7,0,0
44,50,43,16,5,2,1,1,6,10,1,2,40,8,1,1
35,40,39,13,8,2,2,6,6,15,1,2,51,13,1,0
29,20,40,15,6,0,2,6,6,15,1,2,51,15,1,0
43,40,44,16,2,0,2,1,6,48,1,2,40,2,1,1
45,40,44,14,4,1,2,1,6,41,1,2,40,8,1,1
42,49,40,10,5,3,1,1,6,15,1,2,51,22,0,1
48,40,40,16,3,1,1,1,6,6,1,2,51,12,1,1
50,40,40,14,3,1,1,1,6,48,1,2,40,20,1,1
16,15,36,16,8,0,1,6,6,15,1,2,40,14,1,0
19,20,40,16,8,0,1,6,6,15,1,2,40,8,1,0
47,40,44,16,8,5,2,1,6,15,1,2,40,17,1,1
61,40,44,15,3,0,2,1,6,20,1,2,40,8,1,1
58,40,44,14,1,0,1,4,6,53,1,2,40,8,1,0
26,35,39,7,3,1,2,6,6,44,1,2,41,16,0,0
21,15,40,13,2,0,2,6,6,15,1,2,40,8,1,0
21,20,40,3,1,0,2,6,6,54,1,2,40,9,0,0
22,25,41,1,2,0,1,6,6,30,1,2,51,20,0,0
50,40,43,16,2,0,2,1,6,15,1,2,40,2,1,1
49,38,39,16,2,0,2,1,6,2,1,2,51,17,1,1
54,40,39,15,3,0,2,1,6,26,1,2,51,17,1,1
56,40,39,13,3,0,2,4,6,36,1,2,51,17,1,0
57,40,39,11,2,0,1,4,6,30,1,2,4,22,0,0
27,38,39,11,3,1,1,6,6,2,1,2,51,14,0,0
27,40,40,8,3,1,2,1,6,53,1,2,44,17,0,1
65,40,40,12,3,0,2,1,6,44,1,2,40,8,1,1
46,40,40,16,2,0,2,4,6,6,1,2,51,3,1,0
24,40,40,9,1,0,1,6,6,56,1,2,24,21,0,0
68,40,41,16,5,0,1,4,6,38,1,2,40,14,1,0
47,40,42,10,1,0,2,4,6,53,1,2,51,17,0,0
65,10,42,8,1,0,2,4,6,41,1,2,40,8,0,0
49,40,42,13,4,1,1,6,6,17,1,2,23,17,1,0
50,55,43,16,4,1,1,1,6,48,1,2,4,4,1,1
52,38,43,15,3,1,2,1,6,17,1,2,51,1,1,1
61,1,43,13,2,0,1,1,6,40,1,2,51,12,1,1
25,40,43,15,2,0,2,6,6,6,1,2,51,2,1,0
57,40,44,15,2,0,1,1,6,40,1,2,40,1,1,1
51,50,44,16,3,0,2,6,6,54,1,2,40,8,1,0
37,40,40,15,5,3,1,1,6,42,1,2,51,12,1,1
59,40,40,13,2,0,2,4,6,26,1,2,51,12,1,0
47,40,43,14,4,1,2,1,6,22,1,2,51,6,1,1
63,35,43,14,3,0,2,1,6,34,1,2,41,2,1,1
32,40,43,12,2,1,1,2,6,42,1,2,51,8,1,1
35,40,43,14,3,0,1,2,6,49,1,2,40,9,1,1
62,40,43,15,3,0,2,4,6,1,1,2,51,6,1,0
25,40,43,9,1,0,2,6,6,27,1,2,40,2,0,0
29,40,44,14,2,0,1,6,6,4,1,2,40,6,1,0
63,40,39,10,6,0,2,4,5,15,1,2,40,8,0,0
29,40,40,14,6,4,2,1,5,15,1,2,51,11,1,1
31,40,40,10,3,1,1,1,5,15,1,2,23,21,0,1
42,40,40,11,4,2,2,1,5,15,1,2,51,17,0,1
44,40,40,10,6,2,2,1,5,15,1,2,23,22,0,1
54,40,40,12,3,0,1,1,5,15,1,2,40,20,1,1
61,45,40,15,4,0,1,1,5,15,1,2,23,1,1,1
46,40,40,8,5,3,2,4,5,15,1,2,40,8,0,0
21,30,40,10,4,0,1,6,5,8,1,2,40,14,0,0
45,40,41,14,4,1,2,1,5,15,1,2,41,13,1,1
45,40,41,15,5,2,2,4,5,15,1,2,41,10,1,0
50,40,41,16,10,0,2,6,5,15,1,2,51,18,1,0
31,40,42,14,6,4,1,1,5,15,1,2,51,12,1,1
34,40,43,13,7,5,2,1,5,15,1,2,41,2,1,1
39,40,43,13,9,1,1,1,5,15,1,2,51,6,1,1
40,40,43,13,5,3,2,1,5,15,1,2,40,8,1,1
55,35,43,12,1,0,2,6,5,36,1,2,38,17,1,0
35,40,44,13,4,1,2,1,5,15,1,2,40,17,1,1
35,40,44,13,4,1,1,1,5,15,1,2,40,6,1,1
26,45,44,13,1,0,1,6,5,11,1,2,40,8,1,0
31,40,44,15,3,1,2,6,5,15,1,2,42,10,1,0
35,40,44,15,6,2,1,6,5,15,1,2,40,8,1,0
30,35,39,13,6,2,2,1,4,15,1,2,40,8,1,1
37,40,39,15,9,3,2,1,4,15,1,2,40,2,1,1
59,40,39,14,3,0,2,1,4,15,1,2,51,10,1,1
64,40,39,11,4,0,1,1,4,15,1,2,51,14,0,1
85,40,39,10,4,2,1,1,4,15,1,2,23,22,0,1
52,40,39,12,3,0,1,4,4,15,1,2,51,14,1,0
57,40,39,5,1,0,2,4,4,15,1,2,51,17,0,0
19,10,39,15,4,0,2,6,4,9,1,2,40,3,1,0
19,25,39,13,5,0,1,6,4,15,1,2,47,20,1,0
22,40,39,13,2,0,1,6,4,15,1,2,4,19,1,0
52,40,39,6,1,0,2,6,4,15,1,2,51,10,0,0
50,40,40,1,4,2,1,1,4,47,1,2,29,4,0,1
51,40,40,15,2,0,2,1,4,15,1,2,51,2,1,1
71,40,40,14,2,0,2,1,4,15,1,2,51,17,1,1
43,40,40,1,1,0,2,5,4,41,1,2,51,2,0,0
21,25,40,5,2,0,1,6,4,22,1,2,40,17,0,0
50,40,40,13,1,0,2,6,4,15,1,2,41,10,1,0
69,48,41,9,6,3,2,1,4,51,1,2,51,12,0,1
26,40,41,14,5,0,2,6,4,15,1,2,51,5,1,0
22,8,43,9,2,0,2,1,4,6,1,2,40,8,0,1
26,40,43,14,2,0,1,1,4,27,1,2,40,8,1,1
34,40,43,14,9,1,1,1,4,15,1,2,51,6,1,1
38,40,43,12,4,2,1,1,4,15,1,2,51,8,1,1
47,40,43,14,5,2,1,1,4,15,1,2,40,17,1,1
49,40,43,12,3,0,2,1,4,15,1,2,40,8,1,1
50,40,43,15,7,1,1,1,4,15,1,2,44,14,1,1
52,40,43,13,4,2,2,1,4,15,1,2,51,1,1,1
53,40,43,14,2,0,2,1,4,15,1,2,40,8,1,1
55,40,43,15,4,1,1,1,4,15,1,2,51,2,1,1
60,40,43,14,2,0,2,1,4,15,1,2,51,1,1,1
25,40,43,15,6,0,2,6,4,15,1,2,40,8,1,0
44,40,43,9,2,0,2,6,4,45,1,2,40,8,0,0
64,15,43,12,1,0,1,6,4,15,1,2,40,14,1,0
35,40,44,11,4,2,1,1,4,15,1,2,51,1,0,1
36,45,44,16,2,0,2,1,4,6,1,2,40,10,1,1
40,40,44,15,3,0,1,1,4,8,1,2,40,8,1,1
42,40,44,16,4,2,2,1,4,15,1,2,40,8,1,1
42,45,44,15,4,2,1,1,4,30,1,2,51,1,1,1
47,40,44,14,3,0,2,1,4,15,1,2,51,10,1,1
53,40,44,1,4,0,2,1,4,15,1,2,40,8,0,1
53,40,44,16,2,0,2,1,4,48,1,2,40,4,1,1
77,8,44,14,2,0,2,1,4,15,1,2,40,8,1,1
63,40,44,14,2,0,2,2,4,15,1,2,51,6,1,1
49,40,44,11,3,1,2,3,4,6,1,2,40,9,0,0
28,40,44,16,2,0,1,6,4,15,1,2,40,6,1,0
28,20,44,12,2,0,1,6,4,18,1,2,40,8,1,0
50,40,45,15,3,0,1,1,4,48,1,2,40,10,1,1
53,40,45,16,5,0,2,1,4,15,1,2,40,8,1,1
28,40,46,13,2,0,2,1,4,15,1,2,42,10,1,1
38,55,46,14,3,1,1,1,4,46,1,2,40,8,1,1
64,60,46,16,2,0,1,1,4,1,1,2,40,8,1,1
34,50,46,16,3,0,2,6,4,11,1,2,40,8,1,0
39,40,46,6,3,0,2,6,4,15,1,2,40,8,0,0
53,40,34,13,2,0,1,1,3,37,1,2,40,14,1,1
35,30,37,13,6,0,1,6,3,35,1,2,43,14,1,0
43,40,39,12,5,0,1,1,3,30,1,2,42,15,1,1
48,40,39,14,7,0,1,1,3,35,1,2,51,14,1,1
50,40,39,15,5,2,2,1,3,1,1,2,51,6,1,1
57,40,39,14,2,0,2,1,3,51,1,2,40,2,1,1
54,40,39,3,2,0,1,3,3,53,1,2,4,19,0,0
38,40,39,14,7,5,1,4,3,40,1,2,40,1,1,0
20,30,39,8,5,0,1,6,3,41,1,2,51,15,0,0
26,8,39,13,4,0,1,6,3,2,1,2,51,17,1,0
36,40,39,13,4,2,2,6,3,35,1,2,51,6,1,0
37,40,39,14,3,0,2,6,3,6,1,2,51,17,1,0
40,40,39,5,4,0,1,6,3,31,1,2,41,13,0,0
53,60,40,9,3,0,1,1,3,38,1,2,51,11,0,1
60,40,40,6,6,0,1,1,3,35,1,2,23,19,0,1
61,40,40,15,2,0,2,1,3,53,1,2,51,17,1,1
28,40,40,9,3,0,1,6,3,35,1,2,4,19,0,0
47,40,40,10,2,0,1,6,3,35,1,2,51,6,0,0
47,40,40,7,10,2,2,6,3,35,1,2,51,17,0,0
53,40,41,10,2,0,2,4,3,35,1,2,51,6,0,0
54,40,42,11,4,1,2,4,3,38,1,2,43,6,0,0
46,40,43,13,2,0,2,1,3,1,1,2,40,8,1,1
49,40,43,14,2,0,1,1,3,48,1,2,51,12,1,1
57,60,43,11,2,0,2,1,3,46,1,2,40,8,0,1
32,40,43,10,3,2,2,4,3,40,1,2,51,17,0,0
24,40,43,14,6,0,2,6,3,6,1,2,40,1,1,0
26,40,43,13,4,0,1,6,3,41,1,2,40,11,1,0
43,45,44,15,4,2,2,1,3,30,1,2,51,17,1,1
43,40,44,15,5,2,2,1,3,37,1,2,40,1,1,1
45,40,44,15,4,2,1,1,3,5,1,2,40,1,1,1
48,40,44,14,3,1,1,6,3,30,1,2,51,6,1,0
42,20,31,4,1,0,2,6,2,36,1,2,13,21,0,0
43,3,31,6,1,0,1,6,2,36,1,2,13,21,0,0
16,20,36,12,4,0,2,6,2,25,1,2,43,15,1,0
53,40,38,1,3,0,2,1,2,6,1,2,51,15,0,1
55,32,38,2,2,0,2,4,2,28,1,2,40,13,0,0
43,40,38,10,5,0,2,6,2,11,1,2,23,15,0,0
43,25,38,10,3,1,2,6,2,45,1,2,40,13,0,0
52,40,38,7,1,0,2,6,2,47,1,2,51,14,0,0
36,40,39,12,5,3,1,1,2,13,1,2,51,12,1,1
42,40,39,13,4,2,1,1,2,39,1,2,51,12,1,1
43,40,39,14,4,1,2,1,2,6,1,2,40,2,1,1
44,40,39,13,2,0,2,1,2,24,1,2,23,22,1,1
45,40,39,11,2,0,2,1,2,48,1,2,51,12,0,1
48,40,39,11,3,0,1,1,2,13,1,2,40,14,0,1
49,48,39,14,3,0,2,1,2,51,1,2,51,12,1,1
50,25,39,14,2,0,2,1,2,5,1,2,40,14,1,1
50,40,39,14,5,2,2,1,2,6,1,2,51,12,1,1
50,40,39,12,2,0,1,1,2,22,1,2,40,20,1,1
52,40,39,14,4,1,1,1,2,6,1,2,40,4,1,1
53,40,39,10,2,0,2,1,2,5,1,2,51,17,0,1
53,40,39,11,4,1,1,1,2,22,1,2,34,19,0,1
53,40,39,12,5,3,1,1,2,22,1,2,51,12,1,1
54,40,39,14,5,2,1,1,2,6,1,2,40,14,1,1
56,40,39,13,4,0,2,1,2,18,1,2,46,13,1,1
58,40,39,10,2,0,1,1,2,37,1,2,40,14,0,1
59,20,39,13,4,0,2,1,2,6,1,2,51,8,1,1
59,40,39,14,2,0,2,1,2,24,1,2,51,21,1,1
63,40,39,16,2,0,2,1,2,54,1,2,51,17,1,1
64,40,39,9,2,0,1,1,2,28,1,2,40,14,0,1
69,20,39,13,2,0,1,1,2,28,1,2,40,22,1,1
32,40,39,9,2,1,2,2,2,22,1,2,40,1,0,1
58,40,39,7,1,0,2,3,2,45,1,2,40,1,0,0
59,40,39,9,8,2,2,3,2,47,1,2,40,13,0,0
67,40,39,12,4,0,2,3,2,22,1,2,40,13,1,0
78,40,39,6,2,0,2,3,2,45,1,2,51,21,0,0
42,40,39,10,1,0,1,4,2,48,1,2,51,12,0,0
45,40,39,9,1,0,1,4,2,47,1,2,4,19,0,0
46,40,39,11,5,3,2,4,2,1,1,2,42,12,0,0
47,40,39,8,2,0,2,4,2,39,1,2,51,12,0,0
49,40,39,4,1,0,1,4,2,28,1,2,22,14,0,0
56,40,39,16,3,1,2,4,2,11,1,2,51,2,1,0
58,40,39,11,1,0,2,4,2,37,1,2,40,15,0,0
62,40,39,8,1,0,2,4,2,1,1,2,40,14,0,0
63,15,39,10,4,0,2,4,2,47,1,2,43,17,0,0
46,33,39,7,2,1,2,5,2,1,1,2,51,6,0,0
54,40,39,6,1,0,1,5,2,29,1,2,41,12,0,0
19,5,39,13,2,0,1,6,2,11,1,2,36,17,1,0
20,40,39,7,4,0,1,6,2,26,1,2,14,13,0,0
20,40,39,15,3,0,2,6,2,28,1,2,42,15,1,0
21,16,39,13,3,1,2,6,2,34,1,2,42,10,1,0
21,40,39,8,1,0,2,6,2,40,1,2,41,11,0,0
21,40,39,11,2,0,1,6,2,48,1,2,51,12,0,0
24,75,39,10,1,0,1,6,2,5,1,2,42,10,0,0
28,40,39,1,3,2,2,6,2,6,1,2,42,6,0,0
29,40,39,8,1,0,1,6,2,28,1,2,51,12,0,0
29,14,39,4,4,3,2,6,2,48,1,2,42,11,0,0
31,40,39,6,2,1,2,6,2,28,1,2,40,14,0,0
33,35,39,11,4,0,1,6,2,28,1,2,21,22,0,0
35,60,39,9,2,1,2,6,2,6,1,2,51,15,0,0
37,34,39,6,2,1,2,6,2,39,1,2,42,11,0,0
38,40,39,9,3,2,2,6,2,24,1,2,40,14,0,0
38,40,39,13,1,0,2,6,2,34,1,2,51,17,1,0
41,40,39,10,3,1,2,6,2,10,1,2,51,12,0,0
41,32,39,8,3,0,1,6,2,28,1,2,42,11,0,0
41,40,39,6,3,2,2,6,2,45,1,2,40,17,0,0
47,40,39,6,1,0,2,6,2,28,1,2,51,17,0,0
52,40,39,10,4,3,2,6,2,12,1,2,51,17,0,0
54,37,39,8,1,0,2,6,2,36,1,2,40,17,0,0
54,40,39,12,3,0,2,6,2,47,1,2,51,12,1,0
55,40,39,7,1,0,2,6,2,12,1,2,51,8,0,0
55,40,39,7,4,0,1,6,2,26,1,2,51,12,0,0
55,40,39,5,6,0,2,6,2,45,1,2,51,15,0,0
56,40,39,11,2,0,2,6,2,10,1,2,42,11,0,0
56,40,39,7,3,0,2,6,2,28,1,2,42,11,0,0
58,40,39,11,1,0,2,6,2,34,1,2,51,2,0,0
64,40,39,6,1,0,1,6,2,36,1,2,4,19,0,0
28,40,40,12,3,1,2,1,2,6,1,2,51,17,1,1
28,40,40,10,5,3,2,1,2,28,1,2,40,10,0,1
28,40,40,12,5,3,2,1,2,37,1,2,42,10,1,1
33,40,40,8,4,2,2,1,2,6,1,2,51,3,0,1
34,40,40,9,5,3,1,1,2,1,1,2,51,6,0,1
34,37,40,13,3,1,1,1,2,42,1,2,51,17,1,1
40,40,40,15,6,3,2,1,2,28,1,2,51,6,1,1
41,40,40,12,3,1,1,1,2,34,1,2,4,19,1,1
42,40,40,14,4,1,1,1,2,48,1,2,40,17,1,1
43,40,40,5,2,0,2,1,2,5,1,2,43,15,0,1
46,40,40,15,3,0,2,1,2,10,1,2,51,22,1,1
46,38,40,6,3,0,2,1,2,13,1,2,40,8,0,1
47,40,40,10,2,0,2,1,2,28,1,2,40,8,0,1
51,40,40,6,2,0,2,1,2,28,1,2,41,17,0,1
51,40,40,14,3,0,2,1,2,37,1,2,23,22,1,1
59,40,40,14,2,0,2,1,2,1,1,2,51,17,1,1
59,40,40,15,2,0,1,1,2,22,1,2,45,6,1,1
61,40,40,16,3,0,2,1,2,42,1,2,40,17,1,1
64,40,40,10,3,0,2,1,2,45,1,2,33,1,0,1
46,40,40,15,3,1,2,2,2,24,1,2,51,17,1,1
48,40,40,16,1,0,2,2,2,45,1,2,40,22,1,1
58,10,40,6,3,0,2,2,2,6,1,2,42,15,0,1
64,10,40,8,2,0,2,3,2,6,1,2,51,15,0,0
64,40,40,1,7,0,2,3,2,45,1,2,42,15,0,0
65,22,40,9,1,0,2,3,2,24,1,2,51,17,0,0
67,40,40,13,1,0,2,3,2,26,1,2,51,12,1,0
43,40,40,13,1,0,2,4,2,36,1,2,41,17,1,0
45,40,40,7,1,0,2,4,2,4,1,2,51,17,0,0
45,40,40,9,1,0,1,4,2,12,1,2,51,12,0,0
52,40,40,12,2,0,1,4,2,12,1,2,51,2,1,0
54,40,40,7,1,0,1,4,2,28,1,2,40,22,0,0
55,40,40,7,1,0,1,4,2,20,1,2,40,1,0,0
55,40,40,13,2,0,2,4,2,48,1,2,51,11,1,0
57,40,40,9,1,0,1,4,2,29,1,2,40,19,0,0
59,40,40,13,2,0,1,4,2,35,1,2,40,14,1,0
60,40,40,14,3,0,2,4,2,24,1,2,33,2,1,0
47,32,40,14,4,0,2,5,2,39,1,2,51,10,1,0
60,40,40,8,2,0,2,5,2,36,1,2,43,6,0,0
22,20,40,13,1,0,2,6,2,6,1,2,40,8,1,0
23,40,40,12,2,0,2,6,2,31,1,2,51,14,1,0
23,40,40,14,3,0,1,6,2,55,1,2,40,15,1,0
24,40,40,7,1,0,2,6,2,22,1,2,42,17,0,0
25,40,40,4,2,1,2,6,2,5,1,2,42,11,0,0
25,40,40,9,2,0,2,6,2,45,1,2,51,15,0,0
26,40,40,14,3,0,2,6,2,5,1,2,51,7,1,0
26,40,40,9,2,0,1,6,2,33,1,2,51,17,0,0
27,40,40,10,1,0,2,6,2,11,1,2,40,5,0,0
27,40,40,8,1,0,1,6,2,28,1,2,29,16,0,0
28,40,40,8,3,2,2,6,2,10,1,2,51,17,0,0
29,40,40,8,1,0,1,6,2,40,1,2,51,17,0,0
30,40,40,12,6,0,1,6,2,11,1,2,51,17,1,0
32,40,40,3,2,0,2,6,2,48,1,2,51,17,0,0
35,40,40,12,2,0,2,6,2,28,1,2,42,17,1,0
35,40,40,11,3,2,2,6,2,34,1,2,42,11,0,0
35,40,40,11,3,2,2,6,2,48,1,2,51,12,0,0
37,40,40,14,3,0,1,6,2,39,1,2,51,17,1,0
42,40,40,11,3,0,2,6,2,45,1,2,41,17,0,0
46,40,40,11,1,0,1,6,2,11,1,2,51,17,0,0
47,11,40,5,2,0,2,6,2,26,1,2,42,11,0,0
48,40,40,12,1,0,2,6,2,6,1,2,24,1,1,0
53,37,40,12,1,0,1,6,2,10,1,2,51,6,1,0
54,40,40,10,1,0,2,6,2,6,1,2,51,17,0,0
56,40,40,13,2,0,2,6,2,6,1,2,51,7,1,0
58,40,40,9,3,0,2,6,2,24,1,2,41,11,0,0
42,40,41,10,4,2,2,1,2,13,1,2,40,8,0,1
44,40,41,12,2,0,2,1,2,28,1,2,51,12,1,1
53,40,41,15,4,0,1,1,2,28,1,2,40,19,1,1
55,40,41,16,2,0,1,1,2,27,1,2,51,2,1,1
55,40,41,14,3,0,2,1,2,45,1,2,40,8,1,1
57,40,41,8,3,0,1,1,2,28,1,2,4,19,0,1
59,40,41,14,2,0,1,1,2,28,1,2,34,20,1,1
57,40,41,10,3,0,2,4,2,22,1,2,40,6,0,0
61,40,41,12,3,0,2,4,2,28,1,2,41,13,1,0
48,60,41,14,1,0,1,5,2,45,1,2,51,22,1,0
66,40,41,12,1,0,2,5,2,1,1,2,51,5,1,0
26,40,41,6,2,0,2,6,2,22,1,2,51,6,0,0
28,40,41,9,1,0,2,6,2,31,1,2,51,12,0,0
36,40,41,3,1,0,1,6,2,19,1,2,51,6,0,0
55,24,41,11,3,0,2,6,2,24,1,2,38,14,0,0
57,40,41,5,1,0,2,6,2,37,1,2,40,14,0,0
36,40,42,11,5,2,2,1,2,5,1,2,51,12,0,1
44,40,42,14,2,0,2,1,2,6,1,2,51,12,1,1
46,40,42,13,5,1,2,1,2,28,1,2,41,17,1,1
52,40,42,10,2,0,2,1,2,28,1,2,40,8,0,1
57,40,42,9,5,0,2,1,2,28,1,2,40,8,0,1
59,40,42,16,2,0,2,1,2,51,1,2,51,2,1,1
31,40,42,6,2,1,2,4,2,1,1,2,40,8,0,0
40,40,42,15,4,0,2,4,2,10,1,2,43,6,1,0
47,45,42,10,1,0,1,4,2,45,1,2,40,8,0,0
48,40,42,7,2,0,2,4,2,36,1,2,41,10,0,0
59,40,42,11,2,0,2,4,2,37,1,2,51,2,0,0
69,40,42,16,1,0,2,4,2,37,1,2,40,8,1,0
41,40,42,8,3,0,2,5,2,13,1,2,51,6,0,0
24,40,42,7,2,0,2,6,2,28,1,2,51,12,0,0
25,36,42,5,2,0,2,6,2,1,1,2,42,11,0,0
35,40,42,12,1,0,1,6,2,36,1,2,51,15,1,0
37,40,42,1,1,0,2,6,2,17,1,2,51,17,0,0
37,40,42,1,2,0,2,6,2,45,1,2,40,8,0,0
55,60,42,13,2,0,2,6,2,48,1,2,40,8,1,0
57,37,42,13,5,0,2,6,2,36,1,2,41,17,1,0
25,40,43,14,4,2,1,1,2,6,1,2,51,6,1,1
25,40,43,12,2,0,2,1,2,28,1,2,40,8,1,1
28,40,43,12,5,3,1,1,2,37,1,2,51,6,1,1
33,40,43,13,5,3,1,1,2,28,1,2,40,12,1,1
33,40,43,15,4,1,2,1,2,36,1,2,42,10,1,1
33,50,43,14,4,2,2,1,2,48,1,2,40,8,1,1
38,40,43,12,5,3,2,1,2,13,1,2,43,6,1,1
41,40,43,15,6,3,1,1,2,2,1,2,51,6,1,1
43,60,43,12,5,3,1,1,2,13,1,2,51,12,1,1
44,40,43,15,4,1,2,1,2,28,1,2,40,8,1,1
46,40,43,15,4,0,2,1,2,10,1,2,51,17,1,1
47,40,43,14,4,2,2,1,2,28,1,2,51,17,1,1
47,40,43,16,7,3,1,1,2,31,1,2,51,1,1,1
49,40,43,11,3,0,2,1,2,17,1,2,51,6,0,1
49,40,43,10,5,1,2,1,2,37,1,2,51,17,0,1
50,40,43,9,4,0,2,1,2,13,1,2,51,10,0,1
51,40,43,15,2,0,1,1,2,28,1,2,51,1,1,1
53,36,43,11,4,1,2,1,2,48,1,2,41,10,0,1
54,40,43,15,2,0,2,1,2,22,1,2,41,1,1,1
55,40,43,14,3,0,1,1,2,55,1,2,51,4,1,1
57,38,43,14,2,0,2,1,2,10,1,2,43,6,1,1
57,55,43,13,3,0,2,1,2,28,1,2,40,8,1,1
57,40,43,16,3,0,2,1,2,28,1,2,40,8,1,1
59,40,43,9,2,0,2,1,2,40,1,2,51,6,0,1
59,37,43,9,2,0,2,1,2,45,1,2,40,6,0,1
61,40,43,15,2,0,2,1,2,28,1,2,40,8,1,1
43,58,43,14,1,0,2,2,2,4,1,2,51,12,1,1
